detail_id;order_id;customer_id;product_id;postal_code;sales;quantity;discount;profit
2578;CA-2014-129091;RA-19885;OFF-AP-100027341;31907;675.12;3;0.00;290.30
2579;US-2014-155502;SD-20485;FUR-FU-100045871;22304;62.82;3;0.00;30.78
2580;US-2014-155502;SD-20485;OFF-ST-100043371;22304;489.92;8;0.00;0.00
2581;US-2014-155502;SD-20485;OFF-PA-100030721;22304;19.44;3;0.00;9.33
2582;US-2014-155502;SD-20485;OFF-PA-100003801;22304;16.68;2;0.00;8.34
2583;US-2014-155502;SD-20485;TEC-PH-100048331;22304;155.35;13;0.00;0.00
2584;US-2014-155502;SD-20485;FUR-FU-100018471;22304;12.42;3;0.00;4.47
2585;US-2014-155502;SD-20485;TEC-PH-100021031;22304;187.98;2;0.00;52.63
2586;CA-2015-121041;CS-12250;OFF-EN-100011371;76117;6.61;2;0.20;2.15
2587;CA-2017-131695;RA-19285;OFF-ST-100014761;10024;248.57;7;0.00;67.11
2588;CA-2017-131695;RA-19285;FUR-FU-100020451;10024;22.23;1;0.00;9.78
2589;CA-2016-137729;BF-11005;OFF-ST-100015051;90004;5.98;1;0.00;1.02
2590;CA-2016-137729;BF-11005;TEC-PH-100014331;90004;246.17;3;0.20;21.54
2591;US-2016-115455;SE-20110;FUR-FU-100046711;60090;14.14;2;0.60;-7.77
2592;US-2016-115455;SE-20110;FUR-TA-100035691;60090;601.47;3;0.50;-300.74
2593;CA-2017-128300;RS-19765;TEC-PH-100028071;29483;79.10;2;0.00;39.55
2594;CA-2017-128300;RS-19765;OFF-BI-100015971;29483;327.84;8;0.00;157.36
2595;CA-2017-149048;BM-11650;OFF-EN-100032961;47201;180.96;2;0.00;81.43
2596;CA-2017-149048;BM-11650;OFF-BI-100046321;47201;914.97;3;0.00;411.74
2597;CA-2017-149048;BM-11650;TEC-PH-100023101;47201;587.97;3;0.00;158.75
2598;CA-2017-149048;BM-11650;OFF-ST-100000781;47201;530.34;2;0.00;95.46
2599;CA-2017-149048;BM-11650;OFF-PA-100017521;47201;14.94;3;0.00;7.32
2600;CA-2017-108553;SK-19990;OFF-AP-100000261;10024;121.94;2;0.00;35.36
2601;CA-2017-108553;SK-19990;OFF-SU-100025731;10024;122.71;7;0.00;36.81
2602;CA-2016-165848;EN-13780;OFF-PA-100003491;10035;14.94;3;0.00;7.02
2603;CA-2016-165848;EN-13780;TEC-MA-100033561;10035;1349.85;3;0.00;364.46
2604;CA-2016-165848;EN-13780;FUR-BO-100003621;10035;136.78;1;0.20;5.13
2605;CA-2016-165848;EN-13780;FUR-FU-100038781;10035;61.12;4;0.00;20.78
2606;CA-2014-112718;KN-16450;OFF-BI-100005911;32216;1.17;1;0.70;-0.86
2607;CA-2016-154053;MG-17890;OFF-AR-100037271;92024;16.99;1;0.00;4.93
2608;CA-2014-127446;MC-17590;TEC-AC-100016351;76017;24.67;3;0.20;0.00
2609;CA-2014-127446;MC-17590;OFF-LA-100013171;76017;2.52;1;0.20;0.88
2610;CA-2014-127446;MC-17590;FUR-TA-100005771;76017;1218.74;5;0.30;-121.87
2611;CA-2014-127446;MC-17590;OFF-LA-100002481;76017;5.90;2;0.20;1.99
2612;CA-2014-127446;MC-17590;OFF-PA-100009551;76017;15.70;3;0.20;5.10
2613;CA-2014-127446;MC-17590;FUR-FU-100002211;76017;6.10;3;0.60;-3.96
2614;CA-2016-137204;BO-11350;FUR-CH-100023041;90045;41.57;2;0.20;2.60
2615;CA-2014-147298;AG-10300;FUR-CH-100048861;90049;230.28;3;0.20;23.03
2616;CA-2014-147298;AG-10300;OFF-BI-100015251;90049;18.29;6;0.20;5.72
2617;CA-2017-147942;MS-17365;OFF-LA-100036631;94110;5.78;2;0.00;2.72
2618;CA-2017-147942;MS-17365;OFF-BI-100012941;94110;121.68;13;0.20;38.03
2619;CA-2017-115931;JM-15655;OFF-AR-100003691;88220;4.17;3;0.00;1.08
2620;CA-2017-115931;JM-15655;TEC-PH-100013001;88220;67.04;4;0.20;6.70
2621;CA-2017-115931;JM-15655;OFF-ST-100008761;88220;37.32;3;0.00;10.45
2622;CA-2017-115931;JM-15655;OFF-LA-100014041;88220;18.45;5;0.00;8.67
2623;CA-2014-164861;MC-17635;OFF-PA-100019721;63116;25.92;4;0.00;12.44
2624;CA-2017-127180;TA-21385;TEC-CO-100047221;10024;11199.97;4;0.20;3919.99
2625;CA-2017-127180;TA-21385;TEC-PH-100014941;10024;2399.60;8;0.00;647.89
2626;CA-2017-127180;TA-21385;OFF-EN-100025001;10024;63.90;5;0.00;28.76
2627;CA-2017-127180;TA-21385;TEC-PH-100038001;10024;52.99;1;0.00;0.53
2628;US-2017-165344;SB-20290;TEC-AC-100023991;45503;60.86;4;0.20;9.13
2629;US-2017-165344;SB-20290;TEC-MA-100022101;45503;653.00;7;0.70;-935.96
2630;US-2017-165344;SB-20290;OFF-BI-100031961;45503;11.22;10;0.70;-7.48
2631;CA-2015-168186;AB-10150;OFF-PA-100004771;74133;14.94;3;0.00;7.02
2632;US-2017-110604;JF-15295;FUR-FU-100000761;98103;39.96;2;0.00;17.18
2633;US-2017-110604;JF-15295;FUR-CH-100020171;98103;42.62;2;0.20;4.26
2634;US-2017-110604;JF-15295;FUR-CH-100042871;98103;220.96;1;0.20;24.86
2635;CA-2015-116750;BF-10975;FUR-FU-100038291;28314;4.93;2;0.20;0.74
2636;CA-2015-116750;BF-10975;OFF-BI-100047281;28314;7.23;5;0.70;-5.78
2637;CA-2015-162369;TT-21265;OFF-ST-100000461;90045;323.10;2;0.00;61.39
2638;CA-2017-108441;SB-20170;OFF-PA-100006971;10035;19.04;4;0.00;9.33
2639;CA-2017-108441;SB-20170;OFF-BI-100008481;10035;13.13;3;0.20;4.27
2640;CA-2017-108441;SB-20170;OFF-AR-100046911;10035;64.14;3;0.00;16.68
2641;CA-2017-108441;SB-20170;FUR-CH-100005951;10035;858.24;4;0.10;143.04
2642;CA-2015-169740;LM-17065;TEC-AC-100009271;71901;29.99;1;0.00;3.00
2643;CA-2016-124051;KA-16525;OFF-PA-100012891;60505;186.05;6;0.20;67.44
2644;CA-2016-149111;BF-11170;TEC-PH-100030921;27604;36.79;1;0.20;4.14
2645;CA-2016-149111;BF-11170;FUR-FU-100002061;27604;18.62;8;0.20;6.29
2646;CA-2014-131002;TB-21400;FUR-FU-100042701;74133;57.69;3;0.00;23.65
2647;CA-2014-131002;TB-21400;OFF-BI-100009481;74133;42.81;3;0.00;20.12
2648;CA-2014-131002;TB-21400;OFF-PA-100002231;74133;12.96;2;0.00;6.22
2649;CA-2014-131002;TB-21400;FUR-FU-100046651;74133;821.88;6;0.00;213.69
2650;CA-2014-131002;TB-21400;TEC-PH-100002151;74133;104.85;3;0.00;28.31
2651;US-2016-146794;SH-19975;FUR-BO-100044671;92345;424.96;5;0.15;20.00
2652;CA-2017-112515;AS-10225;OFF-BI-100008291;84604;10.78;3;0.20;3.50
2653;CA-2017-112515;AS-10225;OFF-BI-100037121;84604;11.78;3;0.20;4.27
2654;CA-2017-112515;AS-10225;OFF-PA-100000621;84604;164.88;3;0.00;80.79
2655;CA-2017-112515;AS-10225;FUR-BO-100034041;84604;1292.94;3;0.00;77.58
2656;CA-2017-112515;AS-10225;OFF-BI-100042331;84604;25.58;2;0.20;8.95
2657;CA-2017-112515;AS-10225;OFF-ST-100012721;84604;261.74;2;0.00;65.44
2658;CA-2017-112515;AS-10225;OFF-LA-100011751;84604;14.40;5;0.00;7.06
2659;CA-2016-150343;PK-19075;OFF-EN-100040301;94110;10.86;3;0.00;5.10
2660;CA-2015-135538;HR-14830;FUR-CH-100042871;85234;883.84;4;0.20;99.43
2661;CA-2017-123372;DG-13300;TEC-PH-100028341;10035;1979.89;11;0.00;494.97
2662;CA-2017-123372;DG-13300;OFF-EN-100030551;10035;79.96;2;0.00;35.98
2663;CA-2017-159604;CL-12700;OFF-BI-100034601;65807;8.76;2;0.00;4.20
2664;CA-2016-164784;HF-14995;OFF-LA-100015691;38109;3.98;1;0.20;1.29
2665;CA-2016-164784;HF-14995;FUR-TA-100045341;38109;370.62;3;0.40;-142.07
2666;CA-2016-164784;HF-14995;OFF-BI-100029541;38109;2.74;2;0.70;-2.01
2667;CA-2016-111794;HG-15025;TEC-AC-100038321;79109;79.51;3;0.20;20.87
2668;CA-2016-111794;HG-15025;OFF-PA-100004741;79109;28.35;1;0.20;9.57
2669;US-2015-139759;NL-18310;FUR-CH-100027741;90045;40.78;1;0.20;4.59
2670;US-2015-139759;NL-18310;OFF-AP-100027651;90045;105.96;4;0.00;29.67
2671;CA-2014-126403;RR-19525;OFF-PA-100011441;1852;166.44;3;0.00;79.89
2672;CA-2014-126403;RR-19525;FUR-CH-100037611;1852;785.88;6;0.00;212.19
2673;CA-2014-126403;RR-19525;OFF-PA-100046651;1852;26.20;2;0.00;12.84
2674;CA-2014-126403;RR-19525;OFF-ST-100000781;1852;1325.85;5;0.00;238.65
2675;CA-2017-136875;TC-21295;OFF-PA-100003571;92024;166.44;3;0.00;79.89
2676;CA-2017-132185;DB-13615;OFF-AR-100004221;28806;8.76;5;0.20;0.77
2677;CA-2017-132185;DB-13615;OFF-AP-100012051;28806;43.58;1;0.20;4.36
2678;US-2014-160780;SV-20785;OFF-BI-100011161;81001;11.09;7;0.70;-8.13
2679;US-2014-160780;SV-20785;OFF-BI-100029311;81001;25.16;2;0.70;-16.78
2680;CA-2017-127026;MH-18115;OFF-BI-100005461;49201;14.40;5;0.00;7.06
2681;CA-2017-127026;MH-18115;TEC-AC-100020491;49201;619.95;5;0.00;111.59
2682;CA-2017-127026;MH-18115;OFF-BI-100011961;49201;89.52;4;0.00;42.07
2683;CA-2017-127026;MH-18115;TEC-MA-100029811;49201;350.97;3;0.10;152.09
2684;CA-2017-127026;MH-18115;TEC-PH-100036011;49201;164.99;1;0.00;49.50
2685;CA-2017-137085;CT-11995;OFF-BI-100006321;90004;312.55;9;0.20;101.58
2686;CA-2016-133123;KB-16315;OFF-EN-100030551;27360;95.95;3;0.20;29.99
2687;CA-2016-133123;KB-16315;OFF-BI-100010311;27360;3.20;2;0.70;-2.46
2688;US-2016-128195;RA-19285;OFF-BI-100020031;61604;3.98;5;0.80;-6.57
2689;CA-2015-153220;YC-21895;OFF-PA-100030161;90032;15.70;5;0.00;7.07
2690;CA-2014-123064;RA-19915;OFF-AR-100045821;60653;5.25;4;0.20;1.64
2691;CA-2017-156412;CM-12160;OFF-BI-100043641;19134;5.35;3;0.70;-4.46
2692;US-2016-144211;CS-12130;OFF-PA-100022461;80112;15.48;3;0.20;5.61
2693;US-2016-144211;CS-12130;TEC-PH-100028901;80112;108.58;3;0.20;8.14
2694;CA-2016-138079;AJ-10795;FUR-FU-100014751;98115;109.90;5;0.00;37.37
2695;CA-2014-143182;DL-12865;FUR-FU-100042701;33012;15.38;1;0.20;4.04
2696;CA-2016-161662;BE-11410;OFF-PA-100034651;43130;30.35;2;0.20;10.62
2697;CA-2014-145317;SM-20320;TEC-MA-100036261;32216;821.30;4;0.50;-16.43
2698;CA-2014-145317;SM-20320;TEC-MA-100024121;32216;22638.48;6;0.50;-1811.08
2699;CA-2014-145317;SM-20320;OFF-PA-100018041;32216;21.38;4;0.20;7.48
2700;CA-2014-145317;SM-20320;OFF-AR-100031831;32216;8.02;3;0.20;1.00
2701;CA-2014-145317;SM-20320;FUR-FU-100042701;32216;30.77;2;0.20;8.08
2702;CA-2014-145317;SM-20320;OFF-FA-100031121;32216;18.94;3;0.20;5.92
2703;CA-2014-145317;SM-20320;FUR-FU-100019861;32216;122.35;3;0.20;15.29
2704;CA-2014-143413;RP-19390;OFF-PA-100023191;21215;116.28;3;0.00;56.98
2705;CA-2017-156818;JD-16015;TEC-AC-100023231;10009;132.60;6;0.00;17.24
2706;CA-2017-155873;AB-10255;OFF-SU-100011651;88220;16.68;2;0.00;4.34
2707;CA-2017-155873;AB-10255;OFF-PA-100012461;88220;19.44;3;0.00;9.33
2708;CA-2017-155873;AB-10255;OFF-PA-100018151;88220;192.16;4;0.00;92.24
2709;CA-2015-121797;CC-12145;FUR-FU-100018761;90049;227.36;7;0.00;81.85
2710;CA-2015-121797;CC-12145;TEC-MA-100004881;90049;1919.98;3;0.20;216.00
2711;US-2015-120572;GH-14425;OFF-BI-100010981;32216;12.83;2;0.70;-8.98
2712;CA-2017-132430;CP-12085;FUR-FU-100035771;44107;45.89;4;0.20;9.18
2713;CA-2017-146031;GM-14440;OFF-AR-100026561;12180;60.12;9;0.00;22.24
2714;CA-2014-110100;LC-16885;TEC-PH-100045311;28403;302.38;3;0.20;37.80
2715;CA-2015-103723;BT-11305;OFF-AR-100032511;98105;13.90;5;0.00;5.56
2716;CA-2014-127187;CP-12085;TEC-PH-100006731;10024;129.98;2;0.00;62.39
2717;CA-2017-128475;SC-20680;TEC-AC-100001581;31907;71.98;2;0.00;15.12
2718;CA-2014-100006;DK-13375;TEC-PH-100020751;10024;377.97;3;0.00;109.61
2719;CA-2017-144827;SE-20110;OFF-ST-100043401;92627;124.36;2;0.00;33.58
2720;CA-2014-110030;LF-17185;FUR-FU-100027591;77095;23.98;3;0.60;-14.39
2721;CA-2014-121286;ON-18715;OFF-FA-100005851;27511;8.38;3;0.20;2.72
2722;CA-2014-121286;ON-18715;OFF-AP-100048591;27511;58.24;5;0.20;5.10
2723;CA-2016-164735;TB-21400;OFF-ST-100015581;22304;81.20;5;0.00;12.18
2724;CA-2014-153479;DF-13135;OFF-LA-100046891;94591;14.45;5;0.00;6.79
2725;CA-2014-153479;DF-13135;OFF-BI-100028671;94591;95.65;2;0.20;31.09
2726;CA-2017-149888;EP-13915;TEC-PH-100038111;19120;359.97;5;0.40;-71.99
2727;CA-2017-149888;EP-13915;FUR-TA-100008491;19120;350.35;4;0.40;-140.14
2728;CA-2017-119193;SK-19990;OFF-BI-100008481;43615;1.64;1;0.70;-1.31
2729;CA-2017-119193;SK-19990;TEC-PH-100030721;43615;629.96;7;0.40;94.49
2730;CA-2017-104801;FH-14350;OFF-AR-100015471;98105;6.63;3;0.00;1.79
2731;CA-2017-104801;FH-14350;TEC-AC-100018381;98105;799.96;4;0.00;343.98
2732;CA-2017-104801;FH-14350;FUR-FU-100040171;98105;107.53;1;0.00;21.51
2733;CA-2014-107594;EH-13945;TEC-PH-100029231;7060;73.98;2;0.00;19.97
2734;CA-2014-107594;EH-13945;OFF-AR-100007161;7060;5.58;1;0.00;2.18
2735;CA-2015-129770;JE-15715;OFF-PA-100002491;88001;49.12;4;0.00;23.09
2736;CA-2015-115798;KL-16645;TEC-PH-100036911;19711;377.97;3;0.00;94.49
2737;CA-2015-115798;KL-16645;OFF-PA-100015601;19711;42.28;7;0.00;19.87
2738;CA-2015-115798;KL-16645;FUR-BO-100044671;19711;299.97;3;0.00;56.99
2739;CA-2015-115798;KL-16645;TEC-PH-100018191;19711;89.98;2;0.00;43.19
2740;CA-2017-122707;EB-13750;OFF-SU-100001571;35244;477.24;4;0.00;9.54
2741;CA-2017-122707;EB-13750;TEC-AC-100042271;35244;25.98;2;0.00;1.56
2742;CA-2016-165015;BD-11725;OFF-EN-100031341;43055;46.72;5;0.20;17.52
2743;CA-2014-149244;MS-17530;FUR-FU-100046711;92037;35.34;2;0.00;13.43
2744;CA-2015-140144;SC-20770;FUR-FU-100022531;94122;257.64;6;0.00;100.48
2745;CA-2015-140144;SC-20770;TEC-PH-100027261;94122;125.98;3;0.20;47.24
2746;CA-2017-163321;FM-14380;TEC-AC-100045711;28540;79.99;1;0.20;22.00
2747;CA-2014-155887;KT-16480;FUR-TA-100022281;2038;700.06;3;0.30;-130.01
2748;US-2015-165449;AP-10720;TEC-AC-100041271;75034;27.17;4;0.20;-1.36
2749;CA-2015-110247;RH-19555;OFF-BI-100015531;32303;8.23;3;0.70;-6.03
2750;US-2014-141257;CS-11950;FUR-CH-100027581;98115;585.55;3;0.20;73.19
2751;CA-2014-154669;TM-21010;OFF-ST-100005321;95687;423.28;11;0.00;110.05
2752;CA-2014-158029;HF-14995;FUR-CH-100009881;90008;225.30;2;0.20;22.53
2753;CA-2015-155306;GA-14515;OFF-AR-100032511;94122;5.56;2;0.00;2.22
2754;CA-2015-155306;GA-14515;TEC-AC-100031741;94122;323.37;3;0.00;129.35
2755;CA-2015-155306;GA-14515;TEC-PH-100023101;94122;783.96;5;0.20;68.60
2756;CA-2015-155306;GA-14515;OFF-AP-100026511;94122;1447.65;5;0.00;419.82
2757;CA-2015-155306;GA-14515;OFF-PA-100011841;94122;11.96;2;0.00;5.86
2758;CA-2016-127775;ES-14020;TEC-AC-100024021;10035;239.97;3;0.00;71.99
2759;CA-2016-146171;JP-16135;FUR-FU-100042701;31907;76.92;4;0.00;31.54
2760;CA-2016-146171;JP-16135;OFF-ST-100015261;31907;481.32;4;0.00;125.14
2761;CA-2014-129574;Dp-13240;OFF-PA-100028931;84107;48.40;5;0.00;23.23
2762;CA-2017-126536;NK-18490;TEC-AC-100037091;94110;0.99;1;0.00;0.44
2763;CA-2017-126536;NK-18490;OFF-BI-100011911;94110;101.84;5;0.20;36.92
2764;CA-2017-165757;PL-18925;OFF-BI-100031661;19140;10.33;3;0.70;-7.58
2765;CA-2017-165757;PL-18925;OFF-BI-100039821;19140;31.16;5;0.70;-23.89
2766;CA-2017-165757;PL-18925;OFF-ST-100048351;19140;8.93;2;0.20;0.67
2767;CA-2017-167752;RW-19690;OFF-AP-100001591;19134;34.38;1;0.20;3.87
2768;CA-2017-167752;RW-19690;OFF-AP-100029451;19134;1924.16;8;0.20;312.68
2769;US-2015-122140;MO-17950;OFF-AP-100012421;75220;32.19;2;0.80;-80.48
2770;US-2015-122140;MO-17950;TEC-AC-100030381;75220;50.12;7;0.20;-0.63
2771;US-2015-122140;MO-17950;TEC-AC-100032891;75220;47.98;3;0.20;1.80
2772;CA-2016-163986;JJ-15445;OFF-ST-100009181;53186;54.50;5;0.00;14.17
2773;CA-2017-158967;BT-11680;FUR-FU-100019401;33311;19.10;3;0.20;5.73
2774;CA-2016-131576;RD-19585;OFF-BI-100028521;48205;49.44;3;0.00;24.23
2775;CA-2017-143455;ML-17755;OFF-PA-100044511;45503;10.37;2;0.20;3.63
2776;CA-2016-144729;JE-15745;OFF-ST-100048041;92037;154.44;3;0.00;1.54
2777;CA-2015-127019;ER-13855;OFF-AP-100039711;80906;60.98;7;0.20;4.57
2778;CA-2015-138534;JM-15535;FUR-BO-100031591;93309;195.47;2;0.15;-13.80
2779;CA-2017-108322;SS-20140;FUR-FU-100019351;33068;23.68;8;0.20;6.22
2780;CA-2017-108322;SS-20140;TEC-AC-100034331;33068;2.38;3;0.20;0.74
2781;CA-2017-167668;TC-21295;OFF-LA-100045441;10035;59.20;4;0.00;29.60
2782;CA-2017-146724;HG-15025;OFF-AR-100010261;55044;22.00;10;0.00;9.68
2783;CA-2016-139878;LD-17005;TEC-PH-100013361;48234;257.98;2;0.00;74.81
2784;US-2016-106677;AS-10285;TEC-PH-100031871;19134;23.99;2;0.40;-15.99
2785;CA-2016-116974;MP-17965;TEC-PH-100048971;45373;23.98;4;0.40;-15.58
2786;CA-2015-149972;CD-12790;FUR-CH-100049971;90036;601.54;4;0.20;0.00
2787;CA-2015-149972;CD-12790;OFF-FA-100027631;90036;7.90;2;0.00;2.53
2788;US-2014-117744;MD-17860;FUR-FU-100015881;78415;58.36;5;0.60;-24.80
2789;US-2014-117744;MD-17860;OFF-AR-100009401;78415;16.46;7;0.20;1.44
2790;US-2014-117744;MD-17860;FUR-FU-100027591;78415;39.96;5;0.60;-23.98
2791;CA-2014-125514;BM-11650;OFF-AP-100003581;68104;25.96;2;0.00;7.53
2792;CA-2014-125514;BM-11650;OFF-AP-100032811;68104;36.27;3;0.00;10.88
2793;CA-2014-125514;BM-11650;OFF-PA-100000291;68104;6.48;1;0.00;3.11
2794;CA-2014-154599;KN-16450;TEC-PH-100015571;90278;1075.09;14;0.20;94.07
2795;CA-2014-154599;KN-16450;TEC-PH-100005761;90278;438.37;4;0.20;38.36
2796;CA-2014-154599;KN-16450;OFF-BI-100027641;90278;18.09;7;0.20;6.56
2797;CA-2014-154599;KN-16450;FUR-BO-100013371;90278;308.50;3;0.15;-18.15
2798;CA-2017-158743;IG-15085;OFF-AR-100022571;72209;13.36;4;0.00;4.14
2799;CA-2017-158743;IG-15085;OFF-PA-100010191;72209;39.96;2;0.00;18.78
2800;CA-2017-158743;IG-15085;OFF-BI-100033641;72209;145.85;5;0.00;70.01
2801;CA-2016-153318;JS-15595;TEC-PH-100009841;33180;783.96;5;0.20;78.40
2802;US-2015-110163;GA-14725;OFF-AR-100016831;97301;7.88;1;0.20;1.77
2803;CA-2017-143329;DL-13330;FUR-FU-100006291;88001;41.37;3;0.00;17.38
2804;CA-2015-159380;CS-12505;OFF-PA-100038931;94122;12.84;3;0.00;5.78
2805;CA-2015-159380;CS-12505;OFF-PA-100042391;94122;25.68;6;0.00;11.56
2806;CA-2015-122623;CC-12145;FUR-CH-100005531;79907;47.52;2;0.30;-2.04
2807;CA-2015-148635;MH-18025;OFF-FA-100043951;98115;9.42;2;0.00;0.47
2808;CA-2015-148635;MH-18025;OFF-PA-100047821;98115;12.96;2;0.00;6.22
2809;CA-2015-148635;MH-18025;FUR-BO-100022131;98115;704.90;5;0.00;56.39
2810;CA-2015-148635;MH-18025;FUR-CH-100018541;98115;561.57;2;0.20;28.08
2811;CA-2015-135685;MP-18175;OFF-PA-100001571;53209;179.82;9;0.00;84.52
2812;CA-2015-135685;MP-18175;FUR-FU-100011851;53209;185.58;6;0.00;76.09
2813;CA-2015-135685;MP-18175;FUR-TA-100015201;53209;214.11;3;0.00;36.40
2814;CA-2015-135685;MP-18175;TEC-AC-100041451;53209;999.96;4;0.00;229.99
2815;CA-2015-135685;MP-18175;FUR-TA-100006881;53209;653.55;3;0.00;111.10
2816;CA-2015-104626;DR-12940;OFF-BI-100015101;2038;114.60;5;0.00;51.57
2817;CA-2015-104626;DR-12940;FUR-CH-100038171;2038;60.74;1;0.00;15.19
2818;CA-2015-104626;DR-12940;FUR-FU-100003081;2038;124.36;2;0.00;27.36
2819;CA-2015-104626;DR-12940;OFF-ST-100032081;2038;1088.76;6;0.00;315.74
2820;CA-2016-160500;DM-13015;OFF-BI-100037841;92024;6.72;5;0.20;2.35
2821;CA-2016-160500;DM-13015;FUR-TA-100037481;92024;298.78;3;0.20;7.47
2822;CA-2017-100202;BD-11620;TEC-PH-100025631;92804;302.38;3;0.20;22.68
2823;CA-2017-131016;DC-12850;OFF-AR-100001221;76017;8.93;2;0.20;0.56
2824;CA-2017-131016;DC-12850;OFF-ST-100003521;76017;47.58;2;0.20;-2.97
2825;US-2014-112914;MT-18070;OFF-PA-100032701;77041;33.79;8;0.20;10.56
2826;US-2014-112914;MT-18070;FUR-BO-100032721;77041;300.53;2;0.32;-97.23
2827;US-2014-112914;MT-18070;OFF-BI-100029821;77041;2.72;2;0.80;-4.36
2828;US-2014-112914;MT-18070;OFF-EN-100015091;77041;3.26;2;0.20;1.10
2829;CA-2016-124149;MJ-17740;OFF-PA-100024211;43130;108.34;6;0.20;37.92
2830;CA-2016-124149;MJ-17740;OFF-ST-100007601;43130;55.92;5;0.20;6.29
2831;CA-2016-124149;MJ-17740;OFF-PA-100029231;43130;78.30;2;0.20;29.36
2832;CA-2014-148915;ND-18370;OFF-ST-100011281;97206;443.92;5;0.20;-94.33
2833;CA-2014-148915;ND-18370;TEC-PH-100006731;97206;155.98;3;0.20;54.59
2834;CA-2017-134649;CA-11965;OFF-AR-100015471;35244;15.47;7;0.00;4.18
2835;CA-2017-134649;CA-11965;OFF-BI-100018901;35244;7.16;2;0.00;3.44
2836;CA-2017-110842;GA-14725;OFF-AP-100039711;90036;10.89;1;0.00;2.83
2837;CA-2017-110842;GA-14725;OFF-PA-100005201;90036;19.44;3;0.00;9.33
2838;CA-2017-110842;GA-14725;OFF-BI-100009771;90036;121.60;5;0.20;39.52
2839;CA-2016-147368;TC-21295;TEC-MA-100021781;32303;695.70;2;0.50;-27.83
2840;US-2015-104185;JB-15400;OFF-ST-100015261;10009;120.33;1;0.00;31.29
2841;US-2014-125521;CK-12325;FUR-CH-100033791;23320;1139.92;4;0.00;284.98
2842;US-2017-135062;RL-19615;OFF-PA-100001001;28314;229.54;7;0.20;83.21
2843;CA-2017-135650;AC-10660;OFF-ST-100018091;77340;143.73;2;0.20;-32.34
2844;CA-2017-112865;BH-11710;TEC-AC-100003871;19140;36.05;3;0.20;-0.90
2845;US-2016-162852;BG-11695;FUR-CH-100048531;60098;845.49;8;0.30;-12.08
2846;CA-2017-138163;XP-21865;OFF-AR-100019581;2149;50.94;3;0.00;14.26
2847;CA-2017-152093;SN-20560;OFF-BI-100035271;60653;762.59;3;0.80;-1143.89
2848;CA-2017-157854;DM-13345;FUR-FU-100038321;30076;56.28;6;0.00;15.76
2849;CA-2017-157854;DM-13345;OFF-BI-100013591;30076;2690.97;3;0.00;1264.76
2850;CA-2016-123617;AJ-10780;OFF-BI-100029761;32137;7.43;6;0.70;-5.70
2851;US-2016-128293;KC-16255;OFF-ST-100007361;19120;64.78;1;0.20;-12.96
2852;CA-2017-107342;VF-21715;OFF-PA-100017451;47201;28.16;4;0.00;13.24
2853;CA-2016-136371;SV-20935;FUR-FU-100004091;11572;14.98;1;0.00;6.89
2854;CA-2016-136371;SV-20935;FUR-FU-100002211;11572;20.32;4;0.00;6.91
2855;CA-2017-137344;EM-13810;OFF-ST-100003441;2038;40.29;3;0.00;10.48
2856;CA-2017-169810;RB-19360;OFF-LA-100036631;57103;20.23;7;0.00;9.51
2857;CA-2016-128594;DJ-13510;FUR-CH-100012151;92037;1603.14;4;0.20;100.20
2858;CA-2016-154690;CC-12370;FUR-CH-100009881;28314;225.30;2;0.20;22.53
2859;CA-2017-138975;SC-20380;TEC-AC-100034411;30318;67.80;4;0.00;4.07
2860;CA-2017-138975;SC-20380;TEC-PH-100043891;30318;377.97;3;0.00;98.27
2861;CA-2017-138975;SC-20380;FUR-BO-100046951;30318;1628.82;9;0.00;374.63
2862;CA-2017-138975;SC-20380;OFF-PA-100001001;30318;286.93;7;0.00;140.60
2863;CA-2017-106537;RH-19495;OFF-PA-100002231;32839;20.74;4;0.20;7.26
2864;US-2017-103828;JK-15370;OFF-ST-100013251;94122;31.44;3;0.00;8.49
2865;US-2017-103828;JK-15370;OFF-AP-100042491;94122;83.79;7;0.00;22.62
2866;US-2017-103828;JK-15370;OFF-AR-100005881;94122;59.52;3;0.00;15.48
2867;US-2017-103828;JK-15370;OFF-SU-100009461;94122;31.92;4;0.00;9.26
2868;CA-2016-115588;AF-10885;OFF-SU-100012251;43615;14.72;5;0.20;-3.31
2869;CA-2016-115588;AF-10885;OFF-ST-100015581;43615;38.98;3;0.20;-2.44
2870;CA-2017-143861;LC-16885;FUR-FU-100015461;33710;17.09;2;0.20;1.07
2871;CA-2014-148040;BF-11275;OFF-PA-100025811;85705;74.35;3;0.20;23.24
2872;CA-2014-148040;BF-11275;FUR-CH-100014821;85705;314.35;3;0.20;-35.36
2873;CA-2017-135167;SC-20800;OFF-AR-100023991;90036;4.26;1;0.00;1.75
2874;CA-2017-137022;SW-20275;OFF-ST-100019631;92105;811.28;8;0.00;24.34
2875;US-2017-102638;MC-17845;OFF-FA-100029881;10035;6.03;3;0.00;2.95
2876;US-2016-167339;TD-20995;FUR-CH-100042891;92037;153.57;2;0.20;-5.76
2877;US-2016-167339;TD-20995;FUR-CH-100007851;92037;1013.49;7;0.20;76.01
2878;CA-2016-152072;Dp-13240;OFF-EN-100030401;7090;52.34;2;0.00;24.60
2879;CA-2016-152072;Dp-13240;OFF-AR-100015731;7090;4.66;2;0.00;1.35
